id,minute,result,X,Y,xG,player,h_a,player_id,situation,year,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
139706,18,ShotOnPost,0.92,0.291000004,0.042333532,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,3984,Barcelona,Celta Vigo,5,0,04-03-2017 19:45,NA,Rebound
139709,23,Goal,0.815999985,0.509000015,0.068979263,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3984,Barcelona,Celta Vigo,5,0,04-03-2017 19:45,Sergio Busquets,TakeOn
139712,31,BlockedShot,0.770999985,0.624000015,0.04920911,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3984,Barcelona,Celta Vigo,5,0,04-03-2017 19:45,Sergi Roberto,LayOff
139721,63,Goal,0.86,0.425,0.136429623,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3984,Barcelona,Celta Vigo,5,0,04-03-2017 19:45,NA,TakeOn
139806,20,BlockedShot,0.881999969,0.604000015,0.094376497,Lionel Messi,a,2097,OpenPlay,2016,RightFoot,3985,Deportivo La Coruna,Barcelona,2,1,12-03-2017 15:15,Luis Suárez,Pass
139818,56,MissedShots,0.800999985,0.549000015,0.046095356,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3985,Deportivo La Coruna,Barcelona,2,1,12-03-2017 15:15,Jordi Alba,Pass
139827,81,SavedShot,0.871999969,0.282999992,0.040753577,Lionel Messi,a,2097,OpenPlay,2016,RightFoot,3985,Deportivo La Coruna,Barcelona,2,1,12-03-2017 15:15,Andrés Iniesta,Pass
139833,92,BlockedShot,0.799000015,0.372999992,0.029059988,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3985,Deportivo La Coruna,Barcelona,2,1,12-03-2017 15:15,Sergio Busquets,Chipped
141013,14,BlockedShot,0.95,0.532000008,0.146051958,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4003,Barcelona,Valencia,4,2,19-03-2017 19:45,Luis Suárez,Pass
141014,15,MissedShots,0.879000015,0.342000008,0.078918315,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4003,Barcelona,Valencia,4,2,19-03-2017 19:45,Andrés Iniesta,TakeOn
141020,35,BlockedShot,0.788000031,0.489000015,0.060997531,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4003,Barcelona,Valencia,4,2,19-03-2017 19:45,NA,TakeOn
141035,71,SavedShot,0.913000031,0.668000031,0.092330933,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4003,Barcelona,Valencia,4,2,19-03-2017 19:45,Neymar,Pass
142929,3,ShotOnPost,0.801999969,0.545999985,0.051967781,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4022,Barcelona,Sevilla,3,0,05-04-2017 18:30,Luis Suárez,Pass
142936,27,Goal,0.928000031,0.46,0.154371843,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4022,Barcelona,Sevilla,3,0,05-04-2017 18:30,Luis Suárez,Pass
142938,40,BlockedShot,0.911999969,0.555,0.144993752,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4022,Barcelona,Sevilla,3,0,05-04-2017 18:30,Neymar,Pass
142940,44,BlockedShot,0.86,0.703000031,0.049738333,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4022,Barcelona,Sevilla,3,0,05-04-2017 18:30,Neymar,Pass
142941,49,MissedShots,0.903000031,0.675999985,0.095875204,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4022,Barcelona,Sevilla,3,0,05-04-2017 18:30,Neymar,Chipped
142942,50,SavedShot,0.855,0.681999969,0.064888887,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4022,Barcelona,Sevilla,3,0,05-04-2017 18:30,Luis Suárez,Pass
141771,55,MissedShots,0.798000031,0.370999985,0.035034288,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4028,Malaga,Barcelona,2,0,08-04-2017 19:45,Sergi Roberto,Pass
142639,16,Goal,0.755,0.467999992,0.024884874,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4039,Barcelona,Real Sociedad,3,2,15-04-2017 19:45,Luis Suárez,Pass
142640,19,MissedShots,0.970999985,0.53,0.784919322,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4039,Barcelona,Real Sociedad,3,2,15-04-2017 19:45,Luis Suárez,Pass
142647,36,Goal,0.975999985,0.5,0.910751879,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4039,Barcelona,Real Sociedad,3,2,15-04-2017 19:45,NA,Rebound
142651,43,BlockedShot,0.853000031,0.495999985,0.078465246,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4039,Barcelona,Real Sociedad,3,2,15-04-2017 19:45,Luis Suárez,Chipped
142655,50,MissedShots,0.866999969,0.475,0.112925872,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4039,Barcelona,Real Sociedad,3,2,15-04-2017 19:45,Sergi Roberto,Pass
141995,32,Goal,0.895,0.512999992,0.404192209,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4047,Real Madrid,Barcelona,2,3,23-04-2017 19:45,Ivan Rakitic,TakeOn
141998,40,MissedShots,0.860999985,0.555,0.073520601,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4047,Real Madrid,Barcelona,2,3,23-04-2017 19:45,NA,None
142010,68,SavedShot,0.779000015,0.624000015,0.027623028,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4047,Real Madrid,Barcelona,2,3,23-04-2017 19:45,Sergio Busquets,Pass
142016,82,SavedShot,0.779000015,0.424000015,0.063618749,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4047,Real Madrid,Barcelona,2,3,23-04-2017 19:45,Sergi Roberto,TakeOn
142022,91,Goal,0.869000015,0.525,0.107598975,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4047,Real Madrid,Barcelona,2,3,23-04-2017 19:45,Jordi Alba,Pass
142757,11,Goal,0.88,0.440999985,0.393151611,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4055,Barcelona,Osasuna,7,1,26-04-2017 18:30,NA,BallRecovery
142759,25,MissedShots,0.908000031,0.315,0.068512149,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4055,Barcelona,Osasuna,7,1,26-04-2017 18:30,Paco Alcácer,Pass
142760,29,BlockedShot,0.795999985,0.605999985,0.054787979,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4055,Barcelona,Osasuna,7,1,26-04-2017 18:30,NA,Tackle
142771,60,Goal,0.810999985,0.557000008,0.070459776,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4055,Barcelona,Osasuna,7,1,26-04-2017 18:30,Ivan Rakitic,Pass
143402,81,SavedShot,0.875999985,0.594000015,0.120969288,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4065,Espanyol,Barcelona,0,3,29-04-2017 19:45,Jordi Alba,Pass
143407,90,SavedShot,0.819000015,0.487000008,0.078420229,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4065,Espanyol,Barcelona,0,3,29-04-2017 19:45,Luis Suárez,Pass
143892,20,BlockedShot,0.871999969,0.69,0.038239338,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4075,Barcelona,Villarreal,4,1,06-05-2017 17:30,Luis Suárez,Chipped
143895,28,MissedShots,0.913000031,0.655,0.089948222,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4075,Barcelona,Villarreal,4,1,06-05-2017 17:30,Ivan Rakitic,Pass
143903,44,Goal,0.786999969,0.632999992,0.036057942,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,4075,Barcelona,Villarreal,4,1,06-05-2017 17:30,Sergio Busquets,TakeOn
143907,56,SavedShot,0.82,0.492999992,0.080670148,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4075,Barcelona,Villarreal,4,1,06-05-2017 17:30,Neymar,Pass
144141,13,BlockedShot,0.829000015,0.510999985,0.071247019,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4085,Las Palmas,Barcelona,1,4,14-05-2017 19:00,Jordi Alba,Pass
144148,54,BlockedShot,0.868000031,0.534000015,0.132463321,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4085,Las Palmas,Barcelona,1,4,14-05-2017 19:00,Jordi Alba,Pass
144155,76,MissedShots,0.89,0.680999985,0.075486444,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,4085,Las Palmas,Barcelona,1,4,14-05-2017 19:00,Luis Suárez,Pass
144159,90,SavedShot,0.881999969,0.710999985,0.0664251,Lionel Messi,a,2097,OpenPlay,2016,RightFoot,4085,Las Palmas,Barcelona,1,4,14-05-2017 19:00,NA,BallRecovery
143365,17,SavedShot,0.963000031,0.256000004,0.040389281,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4095,Barcelona,Eibar,4,2,21-05-2017 19:00,Sergio Busquets,Pass
143374,55,MissedShots,0.939000015,0.512000008,0.554007888,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4095,Barcelona,Eibar,4,2,21-05-2017 19:00,Luis Suárez,Pass
143385,91,Goal,0.856999969,0.472999992,0.165881231,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,4095,Barcelona,Eibar,4,2,21-05-2017 19:00,NA,TakeOn
